id,name,host_id,host_name,host_response_time,host_response_rate,host_acceptance_rate,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,review_scores_value,calculated_host_listings_count
35676397,"T1AA ????????????,?????????,?????????A??????4??????,??????,???????????????,??????????????????,,????????????",46132766,Jordan,within an hour,0.99,0.99,Yau Tsim Mong,22.30834,114.17091,Entire home/apt,8,893,1,13,2022/8/29,0.34,332,3.69,27
35677338,"1505-?????????328???,????????????,?????????,?????????B1??????2??????,???????????????,??????????????????,????????????",46132766,Jordan,within an hour,0.99,0.99,Yau Tsim Mong,22.30717,114.17051,Private room,3,393,1,8,2022/8/29,0.2,258,4.88,27
35677955,"1507-?????????328???,????????????,?????????,?????????B1??????2??????,???????????????,??????????????????,????????????",46132766,Jordan,within an hour,0.99,0.99,Yau Tsim Mong,22.30773,114.17227,Private room,2,406,1,2,2022/3/21,0.05,0,5,27
35695572,HS1/2- 1min MTR  Mongkok  Independent Bathroom,264829985,TongLe,within an hour,1,1,Yau Tsim Mong,22.31731,114.17058,Private room,2,445,1,0,,,41,,7
35696417,(PK) ????????????????????????50??????????????€??????????????????????????????????????????4-8???,240790745,Samson,within a few hours,1,1,Yau Tsim Mong,22.30588,114.17015,Entire home/apt,8,2286,28,19,2022/6/1,0.48,199,4.53,1
35697852,"1602-?????????328???,????????????,?????????,?????????B1??????2??????,???????????????,??????????????????,????????????",46132766,Jordan,within an hour,0.99,0.99,Yau Tsim Mong,22.30768,114.17103,Private room,3,423,1,2,2022/8/21,0.05,258,5,27
35697914,Available Causeway Bay Room 4/walk up ( c2e),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25799,114.1902,Private room,1,180,29,0,,,364,,368
35698028,Affordable Causeway Bay room 4/walkup ( C2b),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.2592,114.19013,Private room,1,180,29,0,,,364,,368
35699402,Very Large 3Room Private Apt. True local HK living,16118823,Akif,within an hour,1,0.8,Yau Tsim Mong,22.32415,114.16578,Entire home/apt,4,550,5,5,2022/7/21,0.18,0,4.6,1
35699884,"1605-?????????328???,????????????,?????????,?????????B1??????2??????,???????????????,??????????????????,????????????",46132766,Jordan,within an hour,0.99,0.99,Yau Tsim Mong,22.30597,114.1712,Private room,2,393,1,1,2020/1/1,0.03,257,5,27
35700553,North Point 3/walkup  Room Available ( N3h),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25968,114.19185,Private room,2,180,29,0,,,364,,368
35700714,Convenient North Point Room Available (N3b),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25966,114.1902,Private room,2,180,29,0,,,364,,368
35700817,North Point Room 3/walkup ( N3d),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25769,114.19174,Private room,2,180,29,0,,,364,,368
35700953,( N3a) Affordable Room In North POint 3/walk up,7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25758,114.19209,Private room,2,190,29,0,,,289,,368
35701094,"1606-?????????328???,????????????,?????????,?????????B1??????2??????,???????????????,??????????????????,????????????",46132766,Jordan,within an hour,0.99,0.99,Yau Tsim Mong,22.306,114.17086,Private room,2,334,1,3,2019/10/7,0.08,0,5,27
35701097,Economy Tai Kok Tsui Bedspace (TK4E),7518056,Jovee,within an hour,0.97,0.51,Kowloon City,22.31915,114.1804,Shared room,1,180,29,0,,,364,,368
35705940,One bed available,60618658,Philip,,,,Wan Chai,22.26728,114.18599,Entire home/apt,4,1000,1,0,,,91,,1
35721120,Fortress Hill Room Available with LiFt ( F3c),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25855,114.19214,Private room,1,180,29,0,,,364,,368
35721265,Affordable Room Available ( F1b ),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25958,114.19147,Private room,2,180,29,0,,,364,,368
35721374,Available Room In Fortress Hill ( F1e),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25781,114.1919,Private room,2,180,29,0,,,364,,368
35721498,Room In Fortress Hill Available ( F1a ),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25759,114.19184,Private room,2,180,29,0,,,364,,368
35722860,Excellent Quarry Bay Studio ( Q1ds),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25813,114.19174,Private room,2,217,29,0,,,364,,368
35723928,Available Quarry Bay Room  ( Q1h),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25816,114.19024,Private room,1,150,29,0,,,364,,368
35724028,Available room in Quarry Bay ( Q1a),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25914,114.1899,Private room,2,180,29,0,,,364,,368
35724171,Available now..Quarry Bay  ( Q1b),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25972,114.19191,Private room,2,217,29,0,,,364,,368
35724243,Quarry Bay studio ( Q1e),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25993,114.19031,Private room,2,712,29,0,,,364,,368
35731372,????????????/????????????    ????????????/???????????? ?????????????????? WIFI ??????,116364906,Kiki,within an hour,1,0.44,Yau Tsim Mong,22.31778,114.16847,Private room,3,899,1,0,,,91,,26
35733148,Room Available in Hunghom ..Poly U   ( H1d),7518056,Jovee,within an hour,0.97,0.51,Kowloon City,22.31744,114.17859,Private room,2,180,29,0,,,364,,368
35734039,"?????????3-5??????, ????????????, ???????????? 3-4 mins apart from train",101779290,Dorothy,within a few hours,0.71,0.96,North,22.50346,114.12883,Entire home/apt,2,10000,1,21,2021/2/23,0.53,181,4.57,8
35748007,"Best Location! Luxurious, spacious, cozy! ????????????4-16",244912449,Shun Yi,within an hour,0.97,0.99,Eastern,22.29205,114.19527,Entire home/apt,11,4370,1,13,2022/8/13,0.4,356,4.46,9
35758213,Cozy Room Available in Causeway Bay ( C1B ),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.2594,114.19174,Private room,2,180,29,0,,,364,,368
35763197,Room with balcony / 3rd floor in Stanley Market,38415153,Sophie,,,,Southern,22.21849,114.21217,Private room,2,700,2,1,2019/12/26,0.03,0,4,2
35784281,Good and economy Central Room (ML6B),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25985,114.19047,Private room,2,180,29,0,,,364,,368
35784541,Convenient Central Room (ML6C),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25943,114.19226,Private room,2,235,29,0,,,365,,368
35785637,Economy Sheung Wan Room Available ( SW21D),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25838,114.19011,Private room,1,180,29,0,,,364,,368
35785918,Cheap And Convenient Room Availabale ( SW21b),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25785,114.19008,Private room,1,180,29,0,,,364,,368
35786089,Economy & Tiny Room in Shueng Wan (SW21e),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25784,114.19002,Private room,1,180,29,0,,,364,,368
35789039,North Point Room Available 3/walkup ( N3a),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25848,114.19197,Private room,2,206,29,0,,,350,,368
35789191,North Point For 2ppl 3/walk up ( N3c),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25932,114.19196,Private room,2,173,29,0,,,364,,368
35789385,North Point Affordable room  3/walkup( N3d),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25798,114.19042,Private room,2,180,29,0,,,364,,368
35789553,Convenient Room available #/walkup ( n3b),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25836,114.19,Private room,2,180,29,0,,,364,,368
35789667,Convenient Room in north Point 3/walkup (N3h),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25936,114.19195,Private room,2,180,29,0,,,364,,368
35817469,THE PEACEFUL PLACE,241396304,Massimiliano,within a day,1,0,Sai Kung,22.40439,114.32497,Private room,2,540,30,3,2020/1/28,0.08,319,5,1
35822189,Good Causeway Bay Room (C5c),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25844,114.19212,Private room,2,180,29,0,,,364,,368
35822475,Cool and Convenient Causeway Bay Room (C5c),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25824,114.19006,Private room,2,180,29,0,,,364,,368
35822730,Comfortable Causeway Bay Room (C5d) move in now,7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.2577,114.19131,Private room,2,180,29,0,,,307,,368
35824536,Excellent and Comfort Room in Causeway Bay ( C12d),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25818,114.19208,Private room,2,180,29,0,,,364,,368
35831647,?????? ???3?€??????????1.9???????????? ???????????????5-11????????????????????? ????€???????????????????,246997253,Rainbow,a few days or more,0.25,,Yau Tsim Mong,22.31908,114.17037,Entire home/apt,9,3372,10,7,2020/1/15,0.2,365,5,3
35861978,Renovated Condo @ City Centre ??????????????? (???????????????????????????),41674775,F,,,0.67,Yau Tsim Mong,22.30801,114.16682,Entire home/apt,4,380,30,13,2022/5/31,0.34,0,4.69,2
35881995,Fortress hill Room Available  ( F1a),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25824,114.19213,Private room,2,180,29,0,,,364,,368
35882074,Affordable Room In fortress Hill ( F1e),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.2599,114.1901,Private room,2,180,29,0,,,364,,368
35882144,Affordable Room In Fortress Hill ( F1b),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25799,114.19023,Private room,2,180,29,0,,,364,,368
35882192,( F1c) Available Fortress Room   with LIFT,7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25775,114.19223,Private room,1,180,29,0,,,364,,368
35890012,MongKok MTR cozy guesthouse,264829985,TongLe,within an hour,1,1,Yau Tsim Mong,22.29475,114.17147,Private room,2,445,1,0,,,41,,7
35890195,"Mongkok  MTR Station 1 minute ,  bathroom",264829985,TongLe,within an hour,1,1,Yau Tsim Mong,22.31759,114.17032,Private room,3,613,1,0,,,101,,7
35890693,1 Minute Metro Mongkok Warm Apartment  with Guard,264829985,TongLe,within an hour,1,1,Yau Tsim Mong,22.31759,114.1687,Private room,4,1916,1,0,,,0,,7
35891037,One Minute Metro Mongkok Warm Apartment,264829985,TongLe,within an hour,1,1,Yau Tsim Mong,22.29346,114.17144,Private room,1,894,1,0,,,0,,7
35891229,Mongkok Metro Convenient and Comfortable Shopping,264829985,TongLe,within an hour,1,1,Yau Tsim Mong,22.31595,114.17079,Private room,5,1916,1,0,,,0,,7
35891882,"2 minutes   Mongkok Station,  independent bathroom",264829985,TongLe,within an hour,1,1,Yau Tsim Mong,22.31748,114.16899,Private room,6,1916,1,0,,,0,,7
35893826,Central  Room Available 3/walkup ( ML3d),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25806,114.19208,Private room,2,180,29,0,,,364,,368
35893946,Convenient Central Room for 2ppl   ( ML3f),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25988,114.19069,Private room,2,180,29,0,,,364,,368
35894174,Central Room For  1 person   3/walkup ( ML3a),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25792,114.19178,Private room,2,180,29,0,,,364,,368
35894262,Room Available in Central for 2ppl 3/walkup (ML3g),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25959,114.19038,Private room,2,180,29,0,,,364,,368
35894485,Room Available in Mid Levels Caine Road (ML3e),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.2582,114.19002,Private room,2,180,29,0,,,364,,368
35894619,Central Room Available for 2/ppl ( ML3h),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25923,114.19011,Private room,2,180,29,0,,,364,,368
35897649,Modern Studio with Large Terrace,147856150,Stephane,,,,Central & Western,22.28411,114.14729,Entire home/apt,2,499,2,1,2019/7/26,0.03,0,5,1
35915854,Comfortable Room In Central 2/walkup ( ML6d),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25967,114.19181,Private room,2,180,29,0,,,364,,368
35915940,Central Room Affordable2/walkup ( ML6c),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25827,114.19198,Private room,2,180,29,0,,,364,,368
35917401,North Point Room Available 3/walkup ( N3a),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25983,114.19149,Private room,1,180,30,0,,,364,,384
35917534,Convenient Room Available  north Point ( N3d ),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25952,114.1904,Private room,1,180,30,0,,,364,,384
35917633,Cozy Room In North Point. Move in now (N3b),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25944,114.19174,Private room,1,180,30,0,,,364,,384
35917835,North Point Room Available 3/walkup (N3c),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25772,114.19081,Private room,1,180,29,0,,,364,,384
35917992,North Point Room Available 3/walkup ( N3h),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.258,114.19008,Private room,1,180,30,0,,,364,,384
35919576,Cozy Room available ( C11c),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25774,114.19209,Private room,1,180,30,0,,,364,,384
35919726,Convenient Room In Causeway Bay 5/walkup ( C11b),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25991,114.19155,Private room,1,180,30,0,,,364,,384
35925270,"1508-?????????328???,????????????,?????????,?????????B1??????2??????,???????????????,??????????????????,????????????",46132766,Jordan,within an hour,0.99,0.99,Yau Tsim Mong,22.30588,114.17088,Private room,1,349,1,3,2022/8/30,0.08,342,5,27
35939801,Newly Redecorated Cozy bedroom 3 mins to MTR,49929481,Mandy,within an hour,1,1,Sha Tin,22.37528,114.17999,Private room,2,187,3,15,2022/9/1,0.39,174,4.47,5
35941304,Nordic bedroom close to MTR and universities,49929481,Mandy,within an hour,1,1,Sha Tin,22.3758,114.17776,Private room,2,260,2,12,2022/8/20,0.31,320,4.82,5
35941465,Cozy bedroom 3 mins to MTR station,49929481,Mandy,within an hour,1,1,Sha Tin,22.37645,114.1795,Private room,2,260,2,5,2022/8/28,0.13,34,5,5
35960079,???????????? ?????????????????? Homestay???????????????????????????,262089753,Rose,a few days or more,0,,Yuen Long,22.45051,114.00278,Private room,1,398,30,0,,,91,,3
35984478,???????????? Long term rential,270700379,Ken,within a day,0.75,1,Yau Tsim Mong,22.30458,114.17046,Private room,1,250,28,2,2021/9/30,0.06,337,4.5,1
35985934,"1506-?????????328???,????????????,?????????,?????????B1??????2??????,???????????????,??????????????????,????????????",46132766,Jordan,within an hour,0.99,0.99,Yau Tsim Mong,22.30791,114.17088,Private room,2,387,1,6,2022/8/28,0.16,258,4.5,27
35986048,COmfort Room in Fortress Hill ( F1e),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25959,114.19227,Private room,1,180,30,0,,,364,,384
35986159,Fortress Hill Room Available  ( F1c),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25792,114.19044,Private room,1,180,30,0,,,364,,384
35986270,Fortress Hill Room in flat sharing apartment(F3a),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25855,114.18996,Private room,1,180,30,0,,,364,,384
35986422,Flat Share Room in Fortress Hill,4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25783,114.18993,Private room,1,180,31,1,2020/8/11,0.04,364,5,384
35988222,Studio w/bunkbed for 2 near HKU .... (st4b),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25786,114.1918,Entire home/apt,2,180,29,1,2019/7/8,0.03,364,4,368
36002641,A cosy studio in Central District and near SOHO,270864533,Phoebe,,,,Central & Western,22.28521,114.15143,Entire home/apt,3,900,30,0,,,358,,1
36009519,Room available in Tai Kok Tsui - TK2b,4584648,Ivy,within a few hours,0.92,0.18,Yau Tsim Mong,22.32147,114.16234,Shared room,1,180,30,0,,,364,,384
36017712,Nice Room Available..Central 3/walkup (ML3d),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25979,114.19023,Private room,2,130,29,0,,,364,,384
36017865,Cozy Room Available in Central 3/ walk up ( ML3f),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25783,114.19065,Private room,1,180,29,0,,,364,,384
36018324,Affordable Central Room Available 3/walk up  ML3h),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25961,114.19049,Private room,1,180,29,0,,,364,,384
36018596,Good Room from Causeway Bay (C12B),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25992,114.19146,Private room,2,180,29,0,,,364,,368
36018758,Excellent Causeway Bay Room (C12C),7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25757,114.19216,Private room,2,180,29,0,,,364,,368
36019339,Good and Economy Yau Ma Tei Room (Y2a),7518056,Jovee,within an hour,0.97,0.51,Yau Tsim Mong,22.31255,114.17241,Private room,1,190,29,0,,,274,,368
36048026,"T1D????????????,?????????,?????????,?????????A??????4??????,??????,???????????????,??????????????????,????????????",46132766,Jordan,within an hour,0.99,0.99,Yau Tsim Mong,22.30671,114.17099,Entire home/apt,4,637,1,0,,,156,,27
36054332,"T1CD-3??????,3?????????,????????????,?????????A??????4??????,??????,???????????????,??????????????????,????????????",46132766,Jordan,within an hour,0.99,0.99,Yau Tsim Mong,22.3066,114.16916,Entire home/apt,14,1837,1,0,,,156,,27
36056984,"T2AB-4??????,4?????????,????????????,?????????A??????4??????,??????,???????????????,??????????????????,????????????",46132766,Jordan,within an hour,0.99,0.99,Yau Tsim Mong,22.30855,114.16961,Entire home/apt,14,2143,1,4,2022/4/16,0.11,283,4.75,27
36065939,???????????????????????????,116211186,Polly,within an hour,0.83,,Sai Kung,22.30515,114.25352,Private room,2,605,1,2,2019/7/19,0.05,319,5,2
36070339,Student hotel for 1 person_La Jardin,22037293,Vincent & Partners@La Boutique,within an hour,1,,Yau Tsim Mong,22.30679,114.16659,Private room,1,700,90,5,2020/7/10,0.13,74,5,13
36075722,KWL AND  HK side room for   SALE SALE SALE,7518056,Jovee,within an hour,0.97,0.51,Wan Chai,22.25947,114.1899,Private room,1,180,29,0,,,364,,368
36095662,New 1BRS Mong Kok MTR Fit 2ppl (Canton Road),13527132,Vincent,within a few hours,0.92,0,Yau Tsim Mong,22.31772,114.16831,Entire home/apt,2,500,30,0,,,1,,3
36096153,"1500-?????????328???,????????????,?????????,?????????B1??????2??????,???????????????,??????????????????,????????????",46132766,Jordan,within an hour,0.99,0.99,Yau Tsim Mong,22.30598,114.1709,Entire home/apt,16,4286,1,0,,,0,,27
36130173,Economy and comfort Prince Edward room (PE3d),7518056,Jovee,within an hour,0.97,0.51,Yau Tsim Mong,22.32434,114.16681,Private room,2,180,29,0,,,327,,368
36147354,Sai Yun Pun room for 1 person with lift ( s3e),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25776,114.19053,Private room,1,180,29,0,,,364,,384
36149272,Downtown 1 bedroom apt Downtown Sleeps 5ppl 3E11,21591327,Maria,within a day,1,0,Kowloon City,22.31737,114.18069,Entire home/apt,2,855,5,8,2021/8/20,0.23,319,4,3
36150389,Spacious bright Studio in the heart of Central,6957219,Hayley,within a day,0.8,0.86,Central & Western,22.28394,114.15431,Entire home/apt,4,2143,10,12,2019/10/21,0.31,84,4.92,2
36166073,Convenient Room Available Causeway Bay (C2a),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25791,114.19208,Private room,1,180,29,0,,,364,,384
36166094,SALE SALE SALE temporary room for 1 person,4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25839,114.19009,Private room,1,180,29,0,,,364,,384
36166358,Causeway Bay Room Available 4/walkup ( C2b),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25847,114.19203,Private room,1,180,29,0,,,364,,384
36168127,Affordable Room located Causeway Bay 4/walkup(C2e),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25991,114.19085,Private room,1,180,29,0,,,364,,384
36169011,Causeway Bay room -- walk to Times Square ( c2f),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25794,114.19033,Private room,1,180,30,0,,,364,,384
36202893,"New, Large & Cozy Condo @ City Centre ?????????????????????????????????",41674775,F,,,0.67,Yau Tsim Mong,22.30817,114.16675,Entire home/apt,4,470,2,6,2020/2/2,0.15,0,5,2
36215524,Hang Ho Hostel,239645132,Sally,within an hour,1,,Yau Tsim Mong,22.30518,114.17195,Private room,2,800,1,0,,,0,,1
36256230,Home Sweet Home,272688911,Fred,,,,Yau Tsim Mong,22.32008,114.16857,Entire home/apt,6,5000,2,1,2019/7/13,0.03,363,,1
36266810,You can have a good rest from 9am to 5pm.,272759230,Jez,,,,Wan Chai,22.27881,114.1764,Entire home/apt,2,500,2,0,,,88,,1
36296071,"PALATIAL STUDIO ON WING LOK STREET, SHEUNG WAN",138649185,Fiona,within a few hours,0.92,0.28,Wan Chai,22.25799,114.19199,Entire home/apt,2,725,28,0,,,364,,157
36299140,INTER-CONNECTING STUDIOS AT GLOUCESTER RD- HK,138649185,Fiona,within a few hours,0.92,0.28,Wan Chai,22.25996,114.19145,Entire home/apt,4,900,30,0,,,364,,157
36300977,Room Near HKU is now available kennedy town (K1c),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.25961,114.19196,Private room,1,180,29,0,,,258,,384
